,uid,task,key,sentence_id,sp.token_text,sp.pos,sp.lemma,token
5158,Z13_H16,journaling,Z13_H16_journaling,9,and,CCONJ,and,and
5160,Z13_H16,journaling,Z13_H16_journaling,9,i,PRON,i,i
5161,Z13_H16,journaling,Z13_H16_journaling,9,never,ADV,never,never
5162,Z13_H16,journaling,Z13_H16_journaling,9,go,VERB,go,go
5163,Z13_H16,journaling,Z13_H16_journaling,9,to,ADP,to,to
5164,Z13_H16,journaling,Z13_H16_journaling,9,the,DET,the,the
5165,Z13_H16,journaling,Z13_H16_journaling,9,doctor,NOUN,doctor,doctor
5166,Z13_H16,journaling,Z13_H16_journaling,9,that,DET,that,that
5167,Z13_H16,journaling,Z13_H16_journaling,9,day,NOUN,day,day
5168,Z13_H16,journaling,Z13_H16_journaling,9,and,CCONJ,and,and
5169,Z13_H16,journaling,Z13_H16_journaling,9,i,PRON,i,i
5170,Z13_H16,journaling,Z13_H16_journaling,9,finally,ADV,finally,finally
5171,Z13_H16,journaling,Z13_H16_journaling,9,got,VERB,get,got
5172,Z13_H16,journaling,Z13_H16_journaling,9,better,ADV,better,better
5173,Z13_H16,journaling,Z13_H16_journaling,10,and,CCONJ,and,and
5175,Z13_H16,journaling,Z13_H16_journaling,10,just,ADV,just,just
5176,Z13_H16,journaling,Z13_H16_journaling,10,got,VERB,get,got
5177,Z13_H16,journaling,Z13_H16_journaling,10,you,PRON,-PRON-,you
5178,Z13_H16,journaling,Z13_H16_journaling,10,know,VERB,know,know
5179,Z13_H16,journaling,Z13_H16_journaling,10,back,ADV,back,back
5180,Z13_H16,journaling,Z13_H16_journaling,10,to,ADP,to,to
5181,Z13_H16,journaling,Z13_H16_journaling,11,my,DET,-PRON-,my
5182,Z13_H16,journaling,Z13_H16_journaling,11,head,NOUN,head,head
5183,Z13_H16,journaling,Z13_H16_journaling,11,quit,VERB,quit,quit
5184,Z13_H16,journaling,Z13_H16_journaling,11,hurting,NOUN,hurting,hurting
5185,Z13_H16,journaling,Z13_H16_journaling,12,and,CCONJ,and,and
5187,Z13_H16,journaling,Z13_H16_journaling,12,i,PRON,i,i
5188,Z13_H16,journaling,Z13_H16_journaling,12,had,AUX,have,had
5189,Z13_H16,journaling,Z13_H16_journaling,12,some,DET,some,some
5190,Z13_H16,journaling,Z13_H16_journaling,12,medicine,NOUN,medicine,medicine
5191,Z13_H16,journaling,Z13_H16_journaling,12,for,ADP,for,for
5192,Z13_H16,journaling,Z13_H16_journaling,12,my,DET,-PRON-,my
5193,Z13_H16,journaling,Z13_H16_journaling,12,head,NOUN,head,head
5194,Z13_H16,journaling,Z13_H16_journaling,12,and,CCONJ,and,and
5195,Z13_H16,journaling,Z13_H16_journaling,12,i,PRON,i,i
5196,Z13_H16,journaling,Z13_H16_journaling,12,took,VERB,take,took
5197,Z13_H16,journaling,Z13_H16_journaling,12,it,PRON,-PRON-,it
5198,Z13_H16,journaling,Z13_H16_journaling,12,and,CCONJ,and,and
5199,Z13_H16,journaling,Z13_H16_journaling,12,i,PRON,i,i
5200,Z13_H16,journaling,Z13_H16_journaling,12,lay,VERB,lie,lay
5201,Z13_H16,journaling,Z13_H16_journaling,12,down,ADP,down,down
5202,Z13_H16,journaling,Z13_H16_journaling,12,got,VERB,get,got
5203,Z13_H16,journaling,Z13_H16_journaling,12,still,ADV,still,still
5204,Z13_H16,journaling,Z13_H16_journaling,12,and,CCONJ,and,and
5205,Z13_H16,journaling,Z13_H16_journaling,12,i,PRON,i,i
5206,Z13_H16,journaling,Z13_H16_journaling,12,got,VERB,get,got
5207,Z13_H16,journaling,Z13_H16_journaling,12,better,ADV,better,better
5208,Z13_H16,journaling,Z13_H16_journaling,12,but,CCONJ,but,but
5209,Z13_H16,journaling,Z13_H16_journaling,12,then,ADV,then,then
5210,Z13_H16,journaling,Z13_H16_journaling,12,monday,PROPN,monday,monday
5211,Z13_H16,journaling,Z13_H16_journaling,12,i,PRON,i,i
5212,Z13_H16,journaling,Z13_H16_journaling,12,got,VERB,get,got
5213,Z13_H16,journaling,Z13_H16_journaling,12,sick,ADJ,sick,sick
5214,Z13_H16,journaling,Z13_H16_journaling,12,and,CCONJ,and,and
5215,Z13_H16,journaling,Z13_H16_journaling,12,i,PRON,i,i
5216,Z13_H16,journaling,Z13_H16_journaling,12,just,ADV,just,just
5217,Z13_H16,journaling,Z13_H16_journaling,12,looked,VERB,look,looked
5218,Z13_H16,journaling,Z13_H16_journaling,12,like,SCONJ,like,like
5219,Z13_H16,journaling,Z13_H16_journaling,12,i,PRON,i,i
5220,Z13_H16,journaling,Z13_H16_journaling,12,was,AUX,be,was
5221,Z13_H16,journaling,Z13_H16_journaling,12,by,ADP,by,by
5222,Z13_H16,journaling,Z13_H16_journaling,12,myself,PRON,-PRON-,myself
5223,Z13_H16,journaling,Z13_H16_journaling,13,and,CCONJ,and,and
5224,Z13_H16,journaling,Z13_H16_journaling,13,my,DET,-PRON-,my
5225,Z13_H16,journaling,Z13_H16_journaling,13,husband,NOUN,husband,husband
5226,Z13_H16,journaling,Z13_H16_journaling,13,he,PRON,-PRON-,he
5227,Z13_H16,journaling,Z13_H16_journaling,13,teaches,VERB,teach,teaches
5228,Z13_H16,journaling,Z13_H16_journaling,13,school,NOUN,school,school
5229,Z13_H16,journaling,Z13_H16_journaling,13,and,CCONJ,and,and
5230,Z13_H16,journaling,Z13_H16_journaling,13,he,PRON,-PRON-,he
5231,Z13_H16,journaling,Z13_H16_journaling,13,also,ADV,also,also
5232,Z13_H16,journaling,Z13_H16_journaling,13,does,AUX,do,does
5233,Z13_H16,journaling,Z13_H16_journaling,13,some,DET,some,some
5234,Z13_H16,journaling,Z13_H16_journaling,13,farm,NOUN,farm,farm
5235,Z13_H16,journaling,Z13_H16_journaling,13,work,NOUN,work,work
5236,Z13_H16,journaling,Z13_H16_journaling,13,and,CCONJ,and,and
5237,Z13_H16,journaling,Z13_H16_journaling,13,he,PRON,-PRON-,he
5238,Z13_H16,journaling,Z13_H16_journaling,13," ""d""",VERB,would,would
5239,Z13_H16,journaling,Z13_H16_journaling,13,go,VERB,go,go
5240,Z13_H16,journaling,Z13_H16_journaling,13,and,CCONJ,and,and
5241,Z13_H16,journaling,Z13_H16_journaling,13,see,VERB,see,see
5242,Z13_H16,journaling,Z13_H16_journaling,13,if,SCONJ,if,if
5243,Z13_H16,journaling,Z13_H16_journaling,13,i,PRON,i,i
5244,Z13_H16,journaling,Z13_H16_journaling,13,can,VERB,can,can
5245,Z13_H16,journaling,Z13_H16_journaling,13,get,AUX,get,get
5246,Z13_H16,journaling,Z13_H16_journaling,13,some,DET,some,some
5247,Z13_H16,journaling,Z13_H16_journaling,14,i,PRON,i,i
5248,Z13_H16,journaling,Z13_H16_journaling,14,just,ADV,just,just
5249,Z13_H16,journaling,Z13_H16_journaling,14,got,VERB,get,got
5250,Z13_H16,journaling,Z13_H16_journaling,14,sicker,PROPN,sicker,sicker
5251,Z13_H16,journaling,Z13_H16_journaling,14,and,CCONJ,and,and
5252,Z13_H16,journaling,Z13_H16_journaling,14,sicker,PROPN,sicker,sicker
5253,Z13_H16,journaling,Z13_H16_journaling,14,and,CCONJ,and,and
5254,Z13_H16,journaling,Z13_H16_journaling,14,i,PRON,i,i
5255,Z13_H16,journaling,Z13_H16_journaling,14,got,VERB,get,got
5256,Z13_H16,journaling,Z13_H16_journaling,14,to,ADP,to,to
5257,Z13_H16,journaling,Z13_H16_journaling,14,the,DET,the,the
5258,Z13_H16,journaling,Z13_H16_journaling,14,doctor,NOUN,doctor,doctor
5259,Z13_H16,journaling,Z13_H16_journaling,14,my,DET,-PRON-,my
5260,Z13_H16,journaling,Z13_H16_journaling,14,sister,NOUN,sister,sister
5261,Z13_H16,journaling,Z13_H16_journaling,14,came,VERB,come,came
5262,Z13_H16,journaling,Z13_H16_journaling,14,and,CCONJ,and,and
5263,Z13_H16,journaling,Z13_H16_journaling,14,i,PRON,i,i
5264,Z13_H16,journaling,Z13_H16_journaling,14,said,VERB,say,said
5265,Z13_H16,journaling,Z13_H16_journaling,14,you,PRON,-PRON-,you
5266,Z13_H16,journaling,Z13_H16_journaling,14,just,ADV,just,just
5267,Z13_H16,journaling,Z13_H16_journaling,14,had,AUX,have,had
5268,Z13_H16,journaling,Z13_H16_journaling,14,to,PART,to,to
5269,Z13_H16,journaling,Z13_H16_journaling,14,came,VERB,come,came
5270,Z13_H16,journaling,Z13_H16_journaling,14,to,ADP,to,to
5271,Z13_H16,journaling,Z13_H16_journaling,14,the,DET,the,the
5272,Z13_H16,journaling,Z13_H16_journaling,14,doctor,NOUN,doctor,doctor
5273,Z13_H16,journaling,Z13_H16_journaling,15,and,CCONJ,and,and
5275,Z13_H16,journaling,Z13_H16_journaling,15,he,PRON,-PRON-,he
5276,Z13_H16,journaling,Z13_H16_journaling,15,did,AUX,do,did
5277,Z13_H16,journaling,Z13_H16_journaling,15," ""nt""",PART,not,not
5278,Z13_H16,journaling,Z13_H16_journaling,15,take,VERB,take,take
5279,Z13_H16,journaling,Z13_H16_journaling,15,a,DET,a,a
5280,Z13_H16,journaling,Z13_H16_journaling,15,kidney,NOUN,kidney,kidney
5281,Z13_H16,journaling,Z13_H16_journaling,15,specimen,NOUN,speciman,specimen
5282,Z13_H16,journaling,Z13_H16_journaling,16,and,CCONJ,and,and
5283,Z13_H16,journaling,Z13_H16_journaling,16,then,ADV,then,then
5284,Z13_H16,journaling,Z13_H16_journaling,16,he,PRON,-PRON-,he
5285,Z13_H16,journaling,Z13_H16_journaling,16,took,VERB,take,took
5286,Z13_H16,journaling,Z13_H16_journaling,16,my,DET,-PRON-,my
5287,Z13_H16,journaling,Z13_H16_journaling,16,blood,NOUN,blood,blood
5288,Z13_H16,journaling,Z13_H16_journaling,16,pressure,NOUN,pressure,pressure
5289,Z13_H16,journaling,Z13_H16_journaling,16,and,CCONJ,and,and
5290,Z13_H16,journaling,Z13_H16_journaling,16,told,VERB,tell,told
5291,Z13_H16,journaling,Z13_H16_journaling,16,me,PRON,-PRON-,me
5292,Z13_H16,journaling,Z13_H16_journaling,16,it,PRON,-PRON-,it
5293,Z13_H16,journaling,Z13_H16_journaling,16,was,AUX,be,was
5294,Z13_H16,journaling,Z13_H16_journaling,16,a,DET,a,a
5295,Z13_H16,journaling,Z13_H16_journaling,16,hundred,NUM,hundred,hundred
5296,Z13_H16,journaling,Z13_H16_journaling,16,and,CCONJ,and,and
5297,Z13_H16,journaling,Z13_H16_journaling,16,ninety,NUM,ninety,ninety
5298,Z13_H16,journaling,Z13_H16_journaling,16,and,CCONJ,and,and
5299,Z13_H16,journaling,Z13_H16_journaling,16,he,PRON,-PRON-,he
5300,Z13_H16,journaling,Z13_H16_journaling,16,gave,VERB,give,gave
5301,Z13_H16,journaling,Z13_H16_journaling,16,me,PRON,-PRON-,me
5302,Z13_H16,journaling,Z13_H16_journaling,16,a,DET,a,a
5303,Z13_H16,journaling,Z13_H16_journaling,16,demerol,NOUN,demerol,demerol
5304,Z13_H16,journaling,Z13_H16_journaling,16,shot,NOUN,shot,shot
5305,Z13_H16,journaling,Z13_H16_journaling,16,and,CCONJ,and,and
5306,Z13_H16,journaling,Z13_H16_journaling,16,something,PRON,something,something
5307,Z13_H16,journaling,Z13_H16_journaling,16,to,PART,to,to
5308,Z13_H16,journaling,Z13_H16_journaling,16,counteract,VERB,counteract,counteract
5309,Z13_H16,journaling,Z13_H16_journaling,16,the,DET,the,the
5310,Z13_H16,journaling,Z13_H16_journaling,16,nausea,NOUN,nausea,nausea
5311,Z13_H16,journaling,Z13_H16_journaling,17,and,CCONJ,and,and
5312,Z13_H16,journaling,Z13_H16_journaling,17,i,PRON,i,i
5313,Z13_H16,journaling,Z13_H16_journaling,17,went,VERB,go,went
5314,Z13_H16,journaling,Z13_H16_journaling,17,home,ADV,home,home
5315,Z13_H16,journaling,Z13_H16_journaling,17,to,ADP,to,to
5316,Z13_H16,journaling,Z13_H16_journaling,17,my,DET,-PRON-,my
5317,Z13_H16,journaling,Z13_H16_journaling,17,sisters,NOUN,sister,sisters
5319,Z13_H16,journaling,Z13_H16_journaling,17,and,CCONJ,and,and
5320,Z13_H16,journaling,Z13_H16_journaling,17,i,PRON,i,i
5321,Z13_H16,journaling,Z13_H16_journaling,17,was,AUX,be,was
5322,Z13_H16,journaling,Z13_H16_journaling,17," ""nt""",PART,not,not
5323,Z13_H16,journaling,Z13_H16_journaling,17,too,ADV,too,too
5324,Z13_H16,journaling,Z13_H16_journaling,17,long,ADV,long,long
5325,Z13_H16,journaling,Z13_H16_journaling,17,getting,VERB,get,getting
5326,Z13_H16,journaling,Z13_H16_journaling,17,better,ADJ,well,better
5327,Z13_H16,journaling,Z13_H16_journaling,17,but,CCONJ,but,but
5328,Z13_H16,journaling,Z13_H16_journaling,17,it,PRON,-PRON-,it
5329,Z13_H16,journaling,Z13_H16_journaling,17,just,ADV,just,just
5330,Z13_H16,journaling,Z13_H16_journaling,17,kind,ADV,kind,kind
5331,Z13_H16,journaling,Z13_H16_journaling,17,of,ADV,of,of
5332,Z13_H16,journaling,Z13_H16_journaling,17,left,VERB,leave,left
5333,Z13_H16,journaling,Z13_H16_journaling,17,me,PRON,-PRON-,me
5334,Z13_H16,journaling,Z13_H16_journaling,18,you,PRON,-PRON-,you
5335,Z13_H16,journaling,Z13_H16_journaling,18,know,VERB,know,know
5336,Z13_H16,journaling,Z13_H16_journaling,18,how,ADV,how,how
5337,Z13_H16,journaling,Z13_H16_journaling,18,a,DET,a,a
5338,Z13_H16,journaling,Z13_H16_journaling,18,shot,NOUN,shot,shot
5339,Z13_H16,journaling,Z13_H16_journaling,18,will,VERB,will,will
5340,Z13_H16,journaling,Z13_H16_journaling,18,leave,VERB,leave,leave
5341,Z13_H16,journaling,Z13_H16_journaling,18,me,PRON,-PRON-,me
5342,Z13_H16,journaling,Z13_H16_journaling,18,and,CCONJ,and,and
5343,Z13_H16,journaling,Z13_H16_journaling,18,i,PRON,i,i
5344,Z13_H16,journaling,Z13_H16_journaling,18,came,VERB,come,came
5345,Z13_H16,journaling,Z13_H16_journaling,18,up,ADP,up,up
5346,Z13_H16,journaling,Z13_H16_journaling,18,in,ADV,in,in
5347,Z13_H16,journaling,Z13_H16_journaling,18,here,ADV,here,here
5348,Z13_H16,journaling,Z13_H16_journaling,18,to,PART,to,to
5349,Z13_H16,journaling,Z13_H16_journaling,18,use,VERB,use,use
5350,Z13_H16,journaling,Z13_H16_journaling,18,a,DET,a,a
5351,Z13_H16,journaling,Z13_H16_journaling,18,knife,NOUN,knife,knife
5352,Z13_H16,journaling,Z13_H16_journaling,19,and,CCONJ,and,and
5353,Z13_H16,journaling,Z13_H16_journaling,19,i,PRON,i,i
5354,Z13_H16,journaling,Z13_H16_journaling,19,slept,VERB,sleep,slept
5355,Z13_H16,journaling,Z13_H16_journaling,19,all,DET,all,all
5356,Z13_H16,journaling,Z13_H16_journaling,19,night,NOUN,night,night
5357,Z13_H16,journaling,Z13_H16_journaling,19,tuesday,PROPN,tuesday,tuesday
5358,Z13_H16,journaling,Z13_H16_journaling,19,night,NOUN,night,night
5359,Z13_H16,journaling,Z13_H16_journaling,19,and,CCONJ,and,and
5360,Z13_H16,journaling,Z13_H16_journaling,19,i,PRON,i,i
5361,Z13_H16,journaling,Z13_H16_journaling,19,apparently,ADV,apparently,apparently
5362,Z13_H16,journaling,Z13_H16_journaling,19,got,VERB,get,got
5363,Z13_H16,journaling,Z13_H16_journaling,19,along,ADP,along,along
5364,Z13_H16,journaling,Z13_H16_journaling,19,pretty,ADV,pretty,pretty
5365,Z13_H16,journaling,Z13_H16_journaling,19,well,ADV,well,well
5366,Z13_H16,journaling,Z13_H16_journaling,19,yesterday,NOUN,yesterday,yesterday
5367,Z13_H16,journaling,Z13_H16_journaling,20,then,ADV,then,then
5368,Z13_H16,journaling,Z13_H16_journaling,20,this,DET,this,this
5369,Z13_H16,journaling,Z13_H16_journaling,20,hand,NOUN,hand,hand
5370,Z13_H16,journaling,Z13_H16_journaling,21,i,PRON,i,i
5371,Z13_H16,journaling,Z13_H16_journaling,21,broke,VERB,break,broke
5372,Z13_H16,journaling,Z13_H16_journaling,21,my,DET,-PRON-,my
5373,Z13_H16,journaling,Z13_H16_journaling,21,finger,NOUN,finger,finger
5374,Z13_H16,journaling,Z13_H16_journaling,21,two,NUM,two,two
5375,Z13_H16,journaling,Z13_H16_journaling,21,weeks,NOUN,week,weeks
5376,Z13_H16,journaling,Z13_H16_journaling,21,ago,ADV,ago,ago
5377,Z13_H16,journaling,Z13_H16_journaling,21,today,NOUN,today,today
5378,Z13_H16,journaling,Z13_H16_journaling,22,got,VERB,get,got
5379,Z13_H16,journaling,Z13_H16_journaling,22,it,PRON,-PRON-,it
5380,Z13_H16,journaling,Z13_H16_journaling,22,in,ADP,in,in
5381,Z13_H16,journaling,Z13_H16_journaling,22,an,DET,an,an
5382,Z13_H16,journaling,Z13_H16_journaling,22,electric,ADJ,electric,electric
5383,Z13_H16,journaling,Z13_H16_journaling,22,mixer,NOUN,mixer,mixer
5384,Z13_H16,journaling,Z13_H16_journaling,23,and,CCONJ,and,and
5387,Z13_H16,journaling,Z13_H16_journaling,23,that,SCONJ,that,that
5388,Z13_H16,journaling,Z13_H16_journaling,23,my,DET,-PRON-,my
5389,Z13_H16,journaling,Z13_H16_journaling,23,finger,NOUN,finger,finger
5390,Z13_H16,journaling,Z13_H16_journaling,23,hurt,VERB,hurt,hurt
5391,Z13_H16,journaling,Z13_H16_journaling,23,me,PRON,-PRON-,me
5392,Z13_H16,journaling,Z13_H16_journaling,23,some,DET,some,some
5393,Z13_H16,journaling,Z13_H16_journaling,23,yesterday,NOUN,yesterday,yesterday
5394,Z13_H16,journaling,Z13_H16_journaling,23,and,CCONJ,and,and
5395,Z13_H16,journaling,Z13_H16_journaling,23,i,PRON,i,i
5396,Z13_H16,journaling,Z13_H16_journaling,23,had,AUX,have,had
5397,Z13_H16,journaling,Z13_H16_journaling,23,taken,VERB,take,taken
5398,Z13_H16,journaling,Z13_H16_journaling,23,medication,NOUN,medication,medication
5399,Z13_H16,journaling,Z13_H16_journaling,23,for,ADP,for,for
5400,Z13_H16,journaling,Z13_H16_journaling,23,that,DET,that,that
5401,Z13_H16,journaling,Z13_H16_journaling,24,other,ADJ,other,other
5402,Z13_H16,journaling,Z13_H16_journaling,24,than,SCONJ,than,than
5403,Z13_H16,journaling,Z13_H16_journaling,24,that,DET,that,that
5404,Z13_H16,journaling,Z13_H16_journaling,24,i,PRON,i,i
5405,Z13_H16,journaling,Z13_H16_journaling,24,just,ADV,just,just
5406,Z13_H16,journaling,Z13_H16_journaling,24,take,VERB,take,take
5407,Z13_H16,journaling,Z13_H16_journaling,24,my,DET,-PRON-,my
5408,Z13_H16,journaling,Z13_H16_journaling,24,regular,ADJ,regular,regular
5409,Z13_H16,journaling,Z13_H16_journaling,24,medication,NOUN,medication,medication
5410,Z13_H16,journaling,Z13_H16_journaling,24,and,CCONJ,and,and
5411,Z13_H16,journaling,Z13_H16_journaling,24,i,PRON,i,i
5412,Z13_H16,journaling,Z13_H16_journaling,24,slept,VERB,sleep,slept
5413,Z13_H16,journaling,Z13_H16_journaling,24,all,DET,all,all
5414,Z13_H16,journaling,Z13_H16_journaling,24,night,NOUN,night,night
5415,Z13_H16,journaling,Z13_H16_journaling,25,i,PRON,i,i
5416,Z13_H16,journaling,Z13_H16_journaling,25,did,AUX,do,did
5417,Z13_H16,journaling,Z13_H16_journaling,25," ""nt""",PART,not,not
5418,Z13_H16,journaling,Z13_H16_journaling,26,the,DET,the,the
5419,Z13_H16,journaling,Z13_H16_journaling,26,nurse,NOUN,nurse,nurse
5420,Z13_H16,journaling,Z13_H16_journaling,26,said,VERB,say,said
5421,Z13_H16,journaling,Z13_H16_journaling,26,if,SCONJ,if,if
5422,Z13_H16,journaling,Z13_H16_journaling,26,i,PRON,i,i
5423,Z13_H16,journaling,Z13_H16_journaling,27,and,CCONJ,and,and
5424,Z13_H16,journaling,Z13_H16_journaling,27,she,PRON,-PRON-,she
5426,Z13_H16,journaling,Z13_H16_journaling,27,looked,VERB,look,looked
5427,Z13_H16,journaling,Z13_H16_journaling,27,in,ADP,in,in
5428,Z13_H16,journaling,Z13_H16_journaling,27,on,ADP,on,on
5429,Z13_H16,journaling,Z13_H16_journaling,27,me,PRON,-PRON-,me
5430,Z13_H16,journaling,Z13_H16_journaling,27,if,SCONJ,if,if
5431,Z13_H16,journaling,Z13_H16_journaling,27,i,PRON,i,i
5432,Z13_H16,journaling,Z13_H16_journaling,27,was,AUX,be,was
5433,Z13_H16,journaling,Z13_H16_journaling,27,awake,ADJ,awake,awake
5434,Z13_H16,journaling,Z13_H16_journaling,27,anytime,ADV,anytime,anytime
5435,Z13_H16,journaling,Z13_H16_journaling,27,she,PRON,-PRON-,she
5436,Z13_H16,journaling,Z13_H16_journaling,27,did,AUX,do,did
5437,Z13_H16,journaling,Z13_H16_journaling,27," ""nt""",PART,not,not
5438,Z13_H16,journaling,Z13_H16_journaling,27,know,VERB,know,know
5439,Z13_H16,journaling,Z13_H16_journaling,27,and,CCONJ,and,and
5440,Z13_H16,journaling,Z13_H16_journaling,27,i,PRON,i,i
5441,Z13_H16,journaling,Z13_H16_journaling,27,did,AUX,do,did
5442,Z13_H16,journaling,Z13_H16_journaling,27," ""nt""",PART,not,not
5443,Z13_H16,journaling,Z13_H16_journaling,27,know,VERB,know,know
5444,Z13_H16,journaling,Z13_H16_journaling,27,either,ADV,either,either
5446,Z14_H17,journaling,Z14_H17_journaling,0,i,PRON,-PRON-,i
5447,Z14_H17,journaling,Z14_H17_journaling,0," ""ve""",AUX,have,have
5448,Z14_H17,journaling,Z14_H17_journaling,0,had,VERB,have,had
5450,Z14_H17,journaling,Z14_H17_journaling,0,trouble,NOUN,trouble,trouble
5451,Z14_H17,journaling,Z14_H17_journaling,0,for,ADP,for,for
5452,Z14_H17,journaling,Z14_H17_journaling,0,quite,DET,quite,quite
5453,Z14_H17,journaling,Z14_H17_journaling,0,some,DET,some,some
5454,Z14_H17,journaling,Z14_H17_journaling,0,years,NOUN,year,years
5455,Z14_H17,journaling,Z14_H17_journaling,0,taking,VERB,take,taking
5456,Z14_H17,journaling,Z14_H17_journaling,0,sleeping,NOUN,sleeping,sleeping
5457,Z14_H17,journaling,Z14_H17_journaling,0,pills,NOUN,pill,pills
5458,Z14_H17,journaling,Z14_H17_journaling,2,i,PRON,-PRON-,i
5459,Z14_H17,journaling,Z14_H17_journaling,2," ""ve""",AUX,have,have
5460,Z14_H17,journaling,Z14_H17_journaling,2,always,ADV,always,always
5461,Z14_H17,journaling,Z14_H17_journaling,2,taken,VERB,take,taken
5462,Z14_H17,journaling,Z14_H17_journaling,2,nembutal,ADV,nembutal,nembutal
5463,Z14_H17,journaling,Z14_H17_journaling,2,but,CCONJ,but,but
5464,Z14_H17,journaling,Z14_H17_journaling,2,this,DET,this,this
5465,Z14_H17,journaling,Z14_H17_journaling,2,time,NOUN,time,time
5466,Z14_H17,journaling,Z14_H17_journaling,2,i,PRON,i,i
5467,Z14_H17,journaling,Z14_H17_journaling,2,switched,VERB,switch,switched
5468,Z14_H17,journaling,Z14_H17_journaling,2,brands,NOUN,brand,brands
5469,Z14_H17,journaling,Z14_H17_journaling,2,to,ADP,to,to
5470,Z14_H17,journaling,Z14_H17_journaling,2,seconal,ADJ,seconal,seconal
5471,Z14_H17,journaling,Z14_H17_journaling,2,and,CCONJ,and,and
5472,Z14_H17,journaling,Z14_H17_journaling,2,i,PRON,i,i
5473,Z14_H17,journaling,Z14_H17_journaling,2,had,AUX,have,had
5474,Z14_H17,journaling,Z14_H17_journaling,2,been,AUX,be,been
5475,Z14_H17,journaling,Z14_H17_journaling,2,in,ADP,in,in
5477,Z14_H17,journaling,Z14_H17_journaling,3,i,PRON,-PRON-,i
5478,Z14_H17,journaling,Z14_H17_journaling,3," ""ve""",AUX,have,have
5479,Z14_H17,journaling,Z14_H17_journaling,3,been,AUX,be,been
5480,Z14_H17,journaling,Z14_H17_journaling,3,taking,VERB,take,taking
5481,Z14_H17,journaling,Z14_H17_journaling,3,them,PRON,-PRON-,them
5482,Z14_H17,journaling,Z14_H17_journaling,3,for,ADP,for,for
5483,Z14_H17,journaling,Z14_H17_journaling,3,two,NUM,two,two
5484,Z14_H17,journaling,Z14_H17_journaling,3,months,NOUN,month,months
5485,Z14_H17,journaling,Z14_H17_journaling,4,and,CCONJ,and,and
5487,Z14_H17,journaling,Z14_H17_journaling,4,doctor,NOUN,doctor,doctor
5488,Z14_H17,journaling,Z14_H17_journaling,4,i,PRON,-PRON-,i
5489,Z14_H17,journaling,Z14_H17_journaling,4," ""ve""",AUX,have,have
5490,Z14_H17,journaling,Z14_H17_journaling,4,been,AUX,be,been
5491,Z14_H17,journaling,Z14_H17_journaling,4,a,DET,a,a
5492,Z14_H17,journaling,Z14_H17_journaling,4,patient,NOUN,patient,patient
5493,Z14_H17,journaling,Z14_H17_journaling,4,of,ADP,of,of
5494,Z14_H17,journaling,Z14_H17_journaling,4,doctor,NOUN,doctor,doctor
5495,Z14_H17,journaling,Z14_H17_journaling,4,hubbard,PROPN,hubbard,hubbard
5496,Z14_H17,journaling,Z14_H17_journaling,4," ""s""",PART,"""s""",'s
5497,Z14_H17,journaling,Z14_H17_journaling,4,before,ADV,before,before
5498,Z14_H17,journaling,Z14_H17_journaling,5,about,ADV,about,about
5499,Z14_H17,journaling,Z14_H17_journaling,5,two,NUM,two,two
5500,Z14_H17,journaling,Z14_H17_journaling,5,years,NOUN,year,years
5501,Z14_H17,journaling,Z14_H17_journaling,5,ago,ADV,ago,ago
5502,Z14_H17,journaling,Z14_H17_journaling,5,and,CCONJ,and,and
5504,Z14_H17,journaling,Z14_H17_journaling,5,i,PRON,i,i
5505,Z14_H17,journaling,Z14_H17_journaling,5,had,AUX,have,had
5506,Z14_H17,journaling,Z14_H17_journaling,5," ""nt""",PART,not,not
5507,Z14_H17,journaling,Z14_H17_journaling,5,taken,VERB,take,taken
5508,Z14_H17,journaling,Z14_H17_journaling,5,any,DET,any,any
5509,Z14_H17,journaling,Z14_H17_journaling,5,pills,NOUN,pill,pills
5510,Z14_H17,journaling,Z14_H17_journaling,5,for,ADP,for,for
5511,Z14_H17,journaling,Z14_H17_journaling,5,a,DET,a,a
5512,Z14_H17,journaling,Z14_H17_journaling,5,year,NOUN,year,year
5513,Z14_H17,journaling,Z14_H17_journaling,5,and,CCONJ,and,and
5514,Z14_H17,journaling,Z14_H17_journaling,5,then,ADV,then,then
5515,Z14_H17,journaling,Z14_H17_journaling,5,i,PRON,i,i
5516,Z14_H17,journaling,Z14_H17_journaling,5,did,AUX,do,did
5517,Z14_H17,journaling,Z14_H17_journaling,5,start,VERB,start,start
5518,Z14_H17,journaling,Z14_H17_journaling,5,in,ADP,in,in
5519,Z14_H17,journaling,Z14_H17_journaling,5,august,PROPN,august,august
5520,Z14_H17,journaling,Z14_H17_journaling,6,and,CCONJ,and,and
5521,Z14_H17,journaling,Z14_H17_journaling,6,i,PRON,i,i
5522,Z14_H17,journaling,Z14_H17_journaling,6,called,VERB,call,called
5523,Z14_H17,journaling,Z14_H17_journaling,6,doctor,NOUN,doctor,doctor
5524,Z14_H17,journaling,Z14_H17_journaling,6,hubbard,PROPN,hubbard,hubbard
5525,Z14_H17,journaling,Z14_H17_journaling,6,last,ADJ,last,last
5526,Z14_H17,journaling,Z14_H17_journaling,6,week,NOUN,week,week
5527,Z14_H17,journaling,Z14_H17_journaling,6,and,CCONJ,and,and
5528,Z14_H17,journaling,Z14_H17_journaling,6,told,VERB,tell,told
5529,Z14_H17,journaling,Z14_H17_journaling,6,him,PRON,-PRON-,him
